symbol,width,height,unit,amount,ups
25,0,0,30,1,'0271160002720200'
16,0,0,30,1,'02710180'
13,0,0,30,1,'02710521'
12,0,0,100,1,'02710550'
16,0,0,30,1,'02710150'
24,0,0,30,1,'0271172002720200'
21,0,0,30,1,'0271140002720200'
16,0,0,30,1,'02710160'
24,0,0,30,1,'0271175002720200'
24,0,0,30,1,'0271178002720200'
22,0,0,30,1,'0271128002720200'
17,0,0,85,1,'02710450'
18,0,0,85,1,'02710500'
288,0,0,90,1,'02750310'
300,0,0,90,1,'02740140'
288,0,0,10,4.06,'02760240'
288,0,0,10,0.35,'02760240'
288,0,0,10,0.29,'02760240'
288,0,0,10,1.2,'02760220'
295,0,0,30,1,'02761410'
288,0,0,10,1.21,'02760240'
288,0,0,10,6.58,'02760240'
288,0,0,10,2.89,'02760240'
294,0,0,30,1,'02740160'
288,0,0,10,6.06,'02760240'
291,0,0,90,1,'02740060'
302,0,0,85,1,'02740770'
291,0,0,90,1,'02740020'
288,0,0,10,0.6,'02760240'
288,0,0,10,3.4,'02760220'
5,0,0,90,1,'02810100'
10,0,0,30,1,'02821240'
5,0,0,10,8.32,'02820130'
5,0,0,10,0.3,'02820130'
5,0,0,10,3.06,'02820130'
5,0,0,10,1.13,'02820130'
5,0,0,10,3.68,'02820130'
7,0,0,30,1,'02821410'
5,0,0,10,1.390,'02820130'
5,0,0,10,0.16,'02820130'
5,0,0,10,0.09,'02820130'
5,0,0,10,5.02,'02820130'
5,0,0,10,0.74,'02820130'
5,0,0,10,5.830,'02820130'
5,0,0,10,5.590,'02820130'
5,0,0,10,0.24,'02820130'
181,0,0,30,1,'02830170'
184,0,0,30,1,'02830311'
189,0,0,30,1,'0283026102830290'
191,0.9,0.7,85,1,'02830010'
180,0,0,30,1,'02830210'
188,0,0,30,1,'02830281'
165,0,0,30,1,'02770020'
166,0,0,10,2.28,'02770100'
166,0,0,10,0.58,'02770100'
172,0,0,30,1,'02770010'
204,1.5,0.55,30,1,'02780030'
204,0.65,0.543,30,1,'02780090'
207,1.35,0.367,30,1,'02780140'
97,0,0,60,1,'02850030'
303,0.070,0.699,15,0.024,'02170050'
303,0.9,2.4,15,2.16,'02170050'
303,1.65,2.8,15,4.62,'0244001012450140'
303,0.91,0.545,15,0.495,'0244001012450140'
303,12.85,0.8,15,10.28,'02170050'
303,2.241,0.7,15,1.568,'02170050'
303,1,0.6,15,0.6,'02170050'
23,0,0,30,1,'0271128002720200'
25,0,0,30,1,'0271161002720200'
14,0,0,30,1,'02710780'
24,0,0,30,1,'0271173002720200'
25,0,0,30,1,'0271160002720200'
22,0,0,30,1,'0271128002720200'
24,0,0,30,1,'0271172002720200'
13,0,0,30,1,'02710521'
25,0,0,30,1,'0271162002720200'
24,0,0,30,1,'0271178002720200'
21,0,0,30,1,'0271144002720200'
16,0,0,30,1,'02710180'
12,0,0,30,1,'02710650'
17,0,0,85,1,'02710480'
19,0,0,30,1,'02710390'
16,0,0,30,1,'02710310'
292,0,0,85,1,'02740880'
290,0,0,90,1,'02740090'
301,0,0,90,1,'02750320'
290,0,0,90,1,'02740110'
288,0,0,10,0.3,'02760240'
288,0,0,10,0.4,'02760240'
295,0,0,30,1,'02761410'
288,0,0,10,9.3,'02760240'
288,0,0,10,6.2,'02760240'
288,0,0,10,0.7,'02760240'
288,0,0,10,3.9,'02760240'
6,0,0,90,1,'02810100'
7,0,0,30,1,'02821410'
5,0,0,10,3.36,'02820130'
5,0,0,10,0.57,'02820100'
5,0,0,10,14.4,'02820100'
5,0,0,10,1.2,'02820100'
5,0,0,10,9.86,'02820130'
5,0,0,10,0.99,'02820100'
5,0,0,10,2.800,'02820130'
5,0,0,10,3.26,'02820130'
5,0,0,10,0.480,'02820130'
5,0,0,10,1.150,'02820100'
5,0,0,10,1.480,'02820130'
5,0,0,10,4.49,'02820100'
5,0,0,10,3.030,'02820120'
189,0,0,30,1,'0283026102830300'
192,1.4,0.9,85,1,'02830120'
180,0,0,30,1,'02830210'
179,2.3,1,85,1,'02830585'
167,0,0,10,1,'02770110'
166,0,0,10,0.25,'02770110'
166,0,0,10,5.66,'02770110'
166,0,0,10,2.22,'02770110'
167,0,0,10,0.30,'02770110'
172,0,0,30,1,'02770010'
199,0.3,0.6,30,1,'02780050'
202,0.6,0.6,30,1,'02780110'
205,0,0,30,1,'02780190'
207,1.8,0.45,30,1,'02780150'
199,0.6,0.6,30,1,'02780050'
204,1.2,0.6,30,1,'02780020'
95,0,0,60,1,'02850440'
97,0,0,60,1,'02850050'
303,1.7,0.91,15,1.547,'02170100'
303,0.8,1.27,15,1.016,'02170100'
303,2.5,0.85,15,2.125,'02170100'
303,1.7,0.91,15,1.547,'0244006012450140'
303,2.5,0.85,15,2.125,'0244006012450140'
303,0.3,0.85,15,0.255,'02170070'
303,3.1,0.3,15,0.93,'02170070'
303,3.97,0.8,15,3.176,'02170070'
303,3.64,0.8,15,2.912,'02170070'
303,0.85,10.5,15,8.925,'02170070'
303,5.58,2.2,15,12.276,'02170070'
303,0.1,5.58,15,0.279,'02170070'
303,2.61,3.07,15,8.012,'02170070'
303,0.040,2.610,15,0.052,'02170070'
303,0.05,5.58,15,0.139,'02170070'
303,5.58,1.25,15,6.975,'02170070'
303,1,11.42,15,11.42,'02170070'
303,3.06,0.9,15,2.754,'02170070'
303,4.2,0.15,15,0.63,'0244006012450140'
303,0.8,0.3,15,0.24,'02170070'
21,0,0,30,1,'0271140002720200'
25,0,0,30,1,'0271161002720200'
22,0,0,30,1,'0271128002720200'
24,0,0,30,1,'0271172002720200'
25,0,0,30,1,'0271160002720200'
24,0,0,30,1,'0271173002720200'
23,0,0,30,1,'0271128002720200'
16,0,0,30,1,'02710160'
16,0,0,30,1,'02710180'
15,0,0,100,1,'02710550'
18,0,0,85,1,'02710500'
17,0,0,85,1,'02710450'
24,0,0,30,1,'0271178002720200'
25,0,0,30,1,'0271166002720200'
290,0,0,90,1,'02740110'
290,0,0,90,1,'02740120'
290,0,0,90,1,'02740090'
295,0,0,30,1,'02761410'
180,0,0,30,1,'02830210'
192,0.67,1,85,1,'02830080'
189,0,0,30,1,'02830261'
189,0,0,30,1,'02830290'
202,0.7,0.55,30,1,'02780090'
199,0.6,0.55,30,1,'02780050'
204,1.5,0.55,30,1,'02780030'
205,0,0,30,1,'02780190'
207,0.6,0.4,30,1,'02780170'
207,1.2,0.4,30,1,'02780130'
207,0.6,0.4,30,1,'02780120'
97,0,0,60,1,'02850040'
25,0,0,30,1,'0271161002720200'
22,0,0,30,1,'0271128002720200'
12,0,0,30,1,'02710650'
23,0,0,30,1,'0271128002720200'
25,0,0,30,1,'0271160002720200'
24,0,0,30,1,'0271172002720200'
24,0,0,30,1,'0271178002720200'
16,0,0,30,1,'02710160'
14,0,0,30,1,'02710780'
21,0,0,30,1,'0271141002720200'
16,0,0,30,1,'02710150'
24,0,0,30,1,'0271173002720200'
13,0,0,30,1,'02710521'
17,0,0,85,1,'02710480'
288,0,0,90,1,'02750310'
291,0,0,90,1,'02740040'
290,0,0,90,1,'02740100'
290,0,0,90,1,'02740110'
288,0,0,10,5.96,'02760220'
288,0,0,10,8.35,'02760220'
288,0,0,10,3.1,'02760220'
295,0,0,30,1,'02761410'
292,0,0,85,1,'02740880'
5,0,0,10,4.320,'02820130'
7,0,0,30,1,'02821410'
5,0,0,10,0.25,'02820130'
5,0,0,10,1.26,'02820130'
5,0,0,10,0.670,'02820130'
10,0,0,30,1,'02821240'
5,0,0,10,3.43,'02820130'
5,0,0,10,2.27,'02820130'
5,0,0,10,3.17,'02820130'
5,0,0,10,1.21,'02820130'
5,0,0,10,5.91,'02820130'
191,0.74,1.2,85,1,'02830090'
180,0,0,30,1,'02830210'
189,0,0,30,1,'02830261'
179,1.9,0.8,85,1,'02830570'
172,0,0,30,1,'02770010'
166,0,0,10,0.1,'02770100'
166,0,0,10,0.15,'02770100'
166,0,0,10,0.6,'02770100'
204,0.55,1.5,30,1,'02780030'
202,0.55,0.6,30,1,'02780090'
207,0.37,2.4,30,1,'02780150'
207,0.37,2.1,30,1,'02780150'
97,0,0,60,1,'02850050'
95,0,0,60,1,'02850410'
303,0.6,2.275,15,1.365,'024400101245014012170050'
303,0.6,2.73,15,1.638,'02170050'
303,1.82,0.7,15,1.274,'02170050'
303,1.82,4.55,15,8.281,'02410680'
303,1.82,4.55,15,8.281,'02460120'
25,0,0,30,1,'0271161002720200'
24,0,0,30,1,'0271173002720200'
13,0,0,30,1,'02710521'
23,0,0,30,1,'0271128002720200'
16,0,0,30,1,'02710140'
24,0,0,30,1,'0271172002720200'
25,0,0,30,1,'0271160002720200'
22,0,0,30,1,'0271128002720200'
16,0,0,30,1,'02710160'
23,0,0,30,1,'0271131002720220'
24,0,0,30,1,'0271172002720220'
24,0,0,30,1,'0271176002720220'
25,0,0,30,1,'0271162002720220'
25,0,0,30,1,'0271161002720220'
25,0,0,30,1,'0271166002720220'
24,0,0,30,1,'0271173002720220'
22,0,0,30,1,'0271126002720200'
23,0,0,30,1,'0271127002720200'
22,0,0,30,1,'0271131002720220'
21,0,0,30,1,'0271148002720220'
21,0,0,30,1,'0271140002720220'
25,0,0,30,1,'0271160002720220'
24,0,0,30,1,'0271178002720200'
24,0,0,30,1,'0271178002720220'
17,0,0,85,1,'02710480'
18,0,0,85,1,'02710440'
291,0,0,90,1,'02740020'
288,0,0,90,1,'02750320'
290,0,0,90,1,'02740100'
291,0,0,90,1,'02740040'
291,0,0,90,1,'02740060'
293,0,0,90,1,'02740040'
293,0,0,90,1,'02740020'
300,0,0,90,1,'02740140'
288,0,0,10,13.74,'02760220'
288,0,0,10,0.7,'02760220'
295,0,0,30,1,'02761410'
288,0,0,10,2.06,'02760220'
288,0,0,10,0.35,'02760220'
288,0,0,10,0.3,'02760220'
290,0,0,90,1,'02740110'
292,0,0,85,1,'02740880'
288,0,0,10,6.74,'02760220'
288,0,0,10,4.89,'02760220'
288,0,0,10,6.37,'02760220'
288,0,0,10,2.94,'02760220'
7,0,0,30,1,'02821410'
10,0,0,30,1,'02821230'
5,0,0,10,1.93,'02820130'
5,0,0,10,3.010,'02820130'
5,0,0,10,8.990,'02820130'
5,0,0,10,3.77,'02820130'
5,0,0,10,0.77,'02820130'
5,0,0,10,0.97,'02820130'
5,0,0,10,7.300,'02820130'
5,0,0,10,2.80,'02820130'
5,0,0,10,12.200,'02820130'
6,0,0,90,1,'02810100'
5,0,0,10,0.38,'02820130'
5,0,0,10,3.36,'02820130'
5,0,0,10,4.35,'02820130'
189,0,0,30,1,'02830261'
184,0,0,30,1,'02830311'
186,0,0,30,1,'02830140'
180,0,0,30,1,'02830210'
191,0.75,1.1,85,1,'02830090'
189,0,0,30,1,'0283026102830290'
179,1.2,0.7,85,1,'02830590'
166,0,0,10,4.75,'02770100'
166,0,0,10,2.05,'02770100'
166,0,0,10,2.50,'02770100'
166,0,0,10,0.40,'02770100'
166,0,0,10,0.45,'02770100'
166,0,0,10,0.20,'02770100'
166,0,0,10,1.2,'02770100'
172,0,0,30,1,'02770010'
166,0,0,10,2,'02770100'
166,0,0,10,3.05,'02770100'
166,0,0,10,0.55,'02770100'
166,0,0,10,1.20,'02770100'
166,0,0,10,0.10,'02770100'
166,0,0,10,0.6,'02770100'
166,0,0,10,0.90,'02770100'
166,0,0,10,0.95,'02770100'
166,0,0,10,1.05,'02770100'
165,0,0,30,1,'02770020'
207,1.2,0.367,30,2,'02780130'
198,0.75,0.75,30,1,'02780080'
204,0.55,1.7,30,1,'02780040'
202,0.6,0.543,30,1,'02780090'
199,0.6,0.55,30,1,'02780050'
97,0,0,60,1,'02850040'
303,5.46,6.37,15,34.78,'05300910'
303,0.74,1.26,15,0.932,'02170050'
303,3.6,5.4,15,19.44,'05301310'
303,1.25,0.74,15,0.925,'02170050'
303,0.49,0.49,15,0.24,'02170050'
303,0.3,0.4,15,0.12,'02170050'
303,0.52,1.13,15,0.587,'02170050'
303,2.08,3.88,15,8.07,'02170050'
303,0.8,1.84,15,1.472,'02170050'
303,1.1,2.82,15,3.102,'024400501245014012170050'
303,1.15,7.28,15,8.372,'0288012002880180'
176,0,0,30,1,'02830500'
303,1.7,0.4,15,0.68,'02170010'
301,0,0,90,1,'02750320'
291,0,0,90,1,'02740060'
288,0,0,10,0.3,'02760220'
288,0,0,10,2.15,'02760220'
288,0,0,10,1.65,'02760220'
6,0,0,90,1,'02810100'
5,0,0,10,1.85,'02820100'
24,0,0,30,1,'0271178002720200'
23,0,0,30,1,'0271128002720200'
25,0,0,30,1,'0271162002720200'
22,0,0,30,1,'0271128002720200'
21,0,0,30,1,'0271147002720200'
16,0,0,30,1,'02710150'
24,0,0,30,1,'0271172002720200'
24,0,0,30,1,'0271174002720200'
25,0,0,30,1,'0271160002720200'
14,0,0,30,1,'02710780'
24,0,0,30,1,'0271173002720200'
16,0,0,30,1,'02710160'
25,0,0,30,1,'0271161002720200'
13,0,0,30,1,'02710521'
24,0,0,30,1,'0271175002720200'
25,0,0,30,1,'0271166002720200'
24,0,0,30,1,'0271176002720200'
17,0,0,85,1,'02710420'
18,0,0,85,1,'02710440'
301,0,0,90,1,'02750320'
288,0,0,10,6.47,'02760240'
288,0,0,10,8.64,'02760220'
295,0,0,30,1,'02761410'
288,0,0,10,2.02,'02760240'
288,0,0,10,1.13,'02760240'
288,0,0,10,0.91,'02760240'
288,0,0,10,0.46,'02760240'
290,0,0,90,1,'02740110'
288,0,0,10,5.49,'02760240'
290,0,0,90,1,'02740100'
290,0,0,90,1,'02740090'
291,0,0,90,1,'02740060'
291,0,0,90,1,'02740020'
288,0,0,10,3.2,'02760240'
288,0,0,10,2.3,'02740541'
288,0,0,10,1.8,'02740541'
288,0,0,10,0.490,'02740541'
288,0,0,10,1.40,'02740541'
288,0,0,10,5.46,'02760240'
292,0,0,85,1,'02740890'
10,0,0,30,1,'02821230'
7,0,0,30,1,'02821410'
5,0,0,10,1.82,'02820130'
5,0,0,10,1.630,'02820130'
5,0,0,10,0.75,'02820130'
5,0,0,10,0.200,'02820130'
5,0,0,10,4.730,'02820130'
5,0,0,10,0.52,'02820130'
5,0,0,10,0.89,'02820130'
5,0,0,10,0.35,'02820130'
5,0,0,10,1.87,'02820130'
192,0.7,1.2,85,1,'02830020'
188,0,0,30,1,'02830281'
172,0,0,30,1,'02770010'
199,0.8,0.45,30,1,'02780070'
204,2.6,0.55,30,1,'02780040'
199,1.7,0.45,30,1,'02780070'
207,2,0.367,30,1,'02780150'
95,0,0,60,1,'02850420'
97,0,0,60,1,'02850030'
97,0,0,60,1,'02850060'
303,1.82,2.275,15,4.14,'02880310'
303,0.5,1.93,15,0.965,'02170050'
303,1.32,4.095,15,5.517,'02170050'
23,0,0,30,1,'0271134002720230'
22,0,0,30,1,'0271128002720200'
23,0,0,30,1,'0271128002720200'
24,0,0,30,1,'0271178002720230'
24,0,0,30,1,'0271172002720230'
24,0,0,30,1,'0271173002720230'
24,0,0,30,1,'0271176002720200'
24,0,0,30,1,'0271178002720200'
24,0,0,30,1,'0271173002720200'
24,0,0,30,1,'0271175002720200'
24,0,0,30,1,'0271161002720200'
25,0,0,30,1,'0271160002720230'
25,0,0,30,1,'0271166002720230'
25,0,0,30,1,'0271165002720230'
13,0,0,30,1,'02710521'
15,0,0,100,1,'02710550'
25,0,0,30,1,'0271167002720230'
25,0,0,30,1,'0271164002720230'
25,0,0,30,1,'0271161002720230'
25,0,0,30,1,'0271160002720200'
25,0,0,30,1,'0271161002720200'
25,0,0,30,1,'0271166002720200'
25,0,0,30,1,'0271167002720200'
21,0,0,30,1,'0271141002720200'
16,0,0,30,1,'02710140'
16,0,0,30,1,'02710160'
16,0,0,30,1,'02710150'
16,0,0,30,1,'0271015002740060'
25,0,0,30,1,'0271162002720200'
16,0,0,30,1,'02710190'
17,0,0,85,1,'02710480'
19,0,0,30,1,'02710390'
24,0,0,30,1,'0271177002720230'
24,0,0,30,1,'0271175002720230'
294,0,0,30,1,'02740170'
300,0,0,90,1,'02740140'
290,0,0,90,1,'02740110'
290,0,0,90,1,'02740090'
290,0,0,90,1,'02740100'
288,0,0,10,7.710,'02760220'
288,0,0,10,0.390,'02760220'
288,0,0,10,2.860,'02760220'
295,0,0,30,1,'02761410'
288,0,0,10,1.17,'02760220'
288,0,0,10,2.16,'02760220'
288,0,0,10,6.800,'02760220'
288,0,0,10,6.18,'02760220'
288,0,0,10,5.850,'02760220'
288,0,0,10,3.860,'02760220'
288,0,0,10,0.840,'02760220'
301,0,0,90,1,'02750310'
291,0,0,90,1,'02740040'
291,0,0,90,1,'02740060'
10,0,0,30,1,'02821240'
10,0,0,30,1,'02821230'
10,0,0,30,1,'02821620'
10,0,0,30,1,'02821270'
10,0,0,30,1,'02821610'
5,0,0,10,6.200,'02820220'
5,0,0,10,2.60,'02820220'
5,0,0,10,7.570,'02820220'
5,0,0,10,3.460,'02820130'
5,0,0,10,2.170,'02820130'
5,0,0,10,1.76,'02820130'
9,0,0,30,1,'02821420'
5,0,0,10,8.60,'02820220'
5,0,0,10,0.820,'02820130'
5,0,0,10,1.10,'02820130'
5,0,0,10,2.070,'02820130'
5,0,0,10,5.66,'02820830'
5,0,0,10,6.50,'02820830'
189,0,0,30,1,'0283026102830290'
172,0,0,30,1,'02770010'
167,0,0,10,1.1,'02770100'
166,0,0,10,4.30,'02770100'
167,0,0,10,0.95,'02770100'
166,0,0,10,2.20,'02770100'
204,1.2,0.55,30,1,'02780020'
202,0.6,0.55,30,1,'02780150'
207,1.9,0.4,30,1,'02780150'
198,0.7,0.7,30,1,'02780080'
204,0.55,1.2,30,1,'02780020'
202,1.1,0.55,30,1,'02780090'
207,1.27,0.3,30,1,'02780130'
96,0,0,10,1.590,'02850490'
96,0,0,10,0.29,'02850490'
96,0,0,10,0.580,'02850490'
96,0,0,10,0.55,'02850490'
96,0,0,10,1.09,'02850490'
21,0,0,30,1,'0271139002720220'
23,0,0,30,1,'0271131002720220'
22,0,0,30,1,'0271128002720200'
24,0,0,30,1,'0271175002720220'
24,0,0,30,1,'0271176002720220'
25,0,0,30,1,'0271166002720220'
25,0,0,30,1,'0271167002720220'
24,0,0,30,1,'0271173002720200'
24,0,0,30,1,'0271176002720200'
24,0,0,30,1,'0271175002720200'
24,0,0,30,1,'0271178002720200'
24,0,0,30,1,'0272020002711780'
25,0,0,30,1,'0271161002720200'
25,0,0,30,1,'0271163002720200'
25,0,0,30,1,'0271166002720200'
13,0,0,30,1,'02710521'
17,0,0,85,1,'02710480'
18,0,0,85,1,'02710500'
14,0,0,30,1,'02710780'
12,0,0,100,1,'02720220'
297,0,0,90,1,'02740080'
289,0,0,60,1,'02761390'
301,0,0,90,1,'02750300'
291,0,0,90,1,'02740070'
291,0,0,90,1,'02740030'
290,0,0,90,1,'02740100'
288,0,0,10,2.10,'02760240'
288,0,0,10,8.88,'02760240'
288,0,0,10,8.00,'02760240'
288,0,0,10,3.60,'02760240'
288,0,0,10,2.70,'02760240'
288,0,0,10,0.63,'02760240'
288,0,0,10,1,'02760240'
5,0,0,10,4.260,'02820130'
10,0,0,30,1,'02821230'
10,0,0,30,1,'02821240'
5,0,0,10,0.45,'02820130'
5,0,0,10,9.200,'02820110'
5,0,0,10,4.570,'02820110'
5,0,0,10,0.95,'02820110'
5,0,0,10,4.515,'02820110'
5,0,0,10,0.30,'02820130'
5,0,0,10,3.950,'02820120'
5,0,0,10,5.220,'02820120'
5,0,0,10,2.57,'02820120'
6,0,0,90,1,'02810100'
5,0,0,10,0.70,'02820110'
180,0,0,30,1,'02830210'
191,0.72,1.02,85,1,'02830080'
190,0,0,30,1,'0283024102830300'
179,0.923,0.876,85,1,'02830570'
166,0,0,10,0.300,'02770100'
166,0,0,10,0.250,'02770100'
166,0,0,10,0.100,'02770100'
165,0,0,30,1,'02770020'
202,0.503,0.972,30,1,'02780090'
204,0.6,1.2,30,1,'02780020'
207,0.25,1.8,30,1,'02780150'
95,0,0,60,1,'02850450'
96,0,0,10,2.050,'02850480'
97,0,0,60,1,'02850040'
303,0.669,0.637,15,9.499,'02170010'
303,0.411,0.389,15,0.160,'02170010'
21,0,0,30,1,'0271139002720220'
23,0,0,30,1,'0271131002720220'
22,0,0,30,1,'0271128002720200'
24,0,0,30,1,'0271175002720220'
24,0,0,30,1,'0271176002720220'
25,0,0,30,1,'0271166002720220'
25,0,0,30,1,'0271167002720220'
24,0,0,30,1,'0271173002720200'
24,0,0,30,1,'0271176002720200'
24,0,0,30,1,'0271175002720200'
24,0,0,30,1,'0271178002720200'
24,0,0,30,1,'0272020002711780'
25,0,0,30,1,'0271161002720200'
25,0,0,30,1,'0271163002720200'
25,0,0,30,1,'0271166002720200'
13,0,0,30,1,'02710521'
17,0,0,85,1,'02710480'
18,0,0,85,1,'02710500'
14,0,0,30,1,'02710780'
12,0,0,100,1,'02720220'
297,0,0,90,1,'02740080'
289,0,0,60,1,'02761390'
301,0,0,90,1,'02750300'
291,0,0,90,1,'02740070'
291,0,0,90,1,'02740030'
290,0,0,90,1,'02740100'
288,0,0,10,2.10,'02760240'
288,0,0,10,8.88,'02760240'
288,0,0,10,8.00,'02760240'
288,0,0,10,3.60,'02760240'
288,0,0,10,2.70,'02760240'
288,0,0,10,0.63,'02760240'
288,0,0,10,1,'02760240'
5,0,0,10,4.260,'02820130'
10,0,0,30,1,'02821230'
10,0,0,30,1,'02821240'
5,0,0,10,0.45,'02820130'
5,0,0,10,9.200,'02820110'
5,0,0,10,4.570,'02820110'
5,0,0,10,0.95,'02820110'
5,0,0,10,4.515,'02820110'
5,0,0,10,0.30,'02820130'
5,0,0,10,3.950,'02820120'
5,0,0,10,5.220,'02820120'
5,0,0,10,2.57,'02820120'
6,0,0,90,1,'02810100'
5,0,0,10,0.70,'02820110'
180,0,0,30,1,'02830210'
191,0.72,1.02,85,1,'02830080'
190,0,0,30,1,'0283024102830300'
179,0.923,0.876,85,1,'02830570'
166,0,0,10,0.300,'02770100'
166,0,0,10,0.250,'02770100'
166,0,0,10,0.100,'02770100'
165,0,0,30,1,'02770020'
202,0.503,0.972,30,1,'02780090'
204,0.6,1.2,30,1,'02780020'
207,0.25,1.8,30,1,'02780150'
95,0,0,60,1,'02850450'
96,0,0,10,2.050,'02850480'
97,0,0,60,1,'02850040'
303,0.669,0.637,15,9.499,'02170010'
303,0.411,0.389,15,0.160,'02170010'
21,0,0,30,1,'0271139002720220'
23,0,0,30,1,'0271131002720220'
22,0,0,30,1,'0271128002720200'
24,0,0,30,1,'0271175002720220'
24,0,0,30,1,'0271176002720220'
25,0,0,30,1,'0271166002720220'
25,0,0,30,1,'0271167002720220'
24,0,0,30,1,'0271173002720200'
24,0,0,30,1,'0271176002720200'
24,0,0,30,1,'0271175002720200'
24,0,0,30,1,'0271178002720200'
24,0,0,30,1,'0272020002711780'
25,0,0,30,1,'0271161002720200'
25,0,0,30,1,'0271163002720200'
25,0,0,30,1,'0271166002720200'
13,0,0,30,1,'02710521'
17,0,0,85,1,'02710480'
18,0,0,85,1,'02710500'
14,0,0,30,1,'02710780'
12,0,0,100,1,'02720220'
297,0,0,90,1,'02740080'
289,0,0,60,1,'02761390'
301,0,0,90,1,'02750300'
291,0,0,90,1,'02740070'
291,0,0,90,1,'02740030'
290,0,0,90,1,'02740100'
288,0,0,10,2.10,'02760240'
288,0,0,10,8.88,'02760240'
288,0,0,10,8.00,'02760240'
288,0,0,10,3.60,'02760240'
288,0,0,10,2.70,'02760240'
288,0,0,10,0.63,'02760240'
288,0,0,10,1,'02760240'
5,0,0,10,4.260,'02820130'
10,0,0,30,1,'02821230'
10,0,0,30,1,'02821240'
5,0,0,10,0.45,'02820130'
5,0,0,10,9.200,'02820110'
5,0,0,10,4.570,'02820110'
5,0,0,10,0.95,'02820110'
5,0,0,10,4.515,'02820110'
5,0,0,10,0.30,'02820130'
5,0,0,10,3.950,'02820120'
5,0,0,10,5.220,'02820120'
5,0,0,10,2.57,'02820120'
6,0,0,90,1,'02810100'
5,0,0,10,0.70,'02820110'
180,0,0,30,1,'02830210'
191,0.72,1.02,85,1,'02830080'
190,0,0,30,1,'0283024102830300'
179,0.923,0.876,85,1,'02830390'
166,0,0,10,0.300,'02770100'
166,0,0,10,0.250,'02770100'
166,0,0,10,0.100,'02770100'
165,0,0,30,1,'02770020'
202,0.503,0.972,30,1,'02780090'
204,0.6,1.2,30,1,'02780020'
207,0.25,1.8,30,1,'02780150'
95,0,0,60,1,'02850450'
96,0,0,10,2.050,'02850480'
97,0,0,60,1,'02850040'
303,0.669,0.637,15,9.499,'02170010'
303,0.411,0.389,15,0.160,'02170010'
21,0,0,30,1,'0271139002720220'
23,0,0,30,1,'0271131002720220'
22,0,0,30,1,'0271128002720200'
24,0,0,30,1,'0271175002720220'
24,0,0,30,1,'0271176002720220'
25,0,0,30,1,'0271166002720220'
25,0,0,30,1,'0271167002720220'
24,0,0,30,1,'0271173002720200'
24,0,0,30,1,'0271176002720200'
24,0,0,30,1,'0271175002720200'
24,0,0,30,1,'0271178002720200'
24,0,0,30,1,'0272020002711780'
25,0,0,30,1,'0271161002720200'
25,0,0,30,1,'0271163002720200'
25,0,0,30,1,'0271166002720200'
13,0,0,30,1,'02710521'
17,0,0,85,1,'02710480'
18,0,0,85,1,'02710500'
14,0,0,30,1,'02710780'
12,0,0,100,1,'02720220'
297,0,0,90,1,'02740080'
289,0,0,60,1,'02761390'
301,0,0,90,1,'02750300'
291,0,0,90,1,'02740070'
291,0,0,90,1,'02740030'
290,0,0,90,1,'02740100'
288,0,0,10,2.10,'02760240'
288,0,0,10,8.88,'02760240'
288,0,0,10,8.00,'02760240'
288,0,0,10,3.60,'02760240'
288,0,0,10,2.70,'02760240'
288,0,0,10,0.63,'02760240'
288,0,0,10,1,'02760240'
5,0,0,10,4.260,'02820130'
10,0,0,30,1,'02821230'
10,0,0,30,1,'02821240'
5,0,0,10,0.45,'02820130'
5,0,0,10,9.200,'02820110'
5,0,0,10,4.570,'02820110'
5,0,0,10,0.95,'02820110'
5,0,0,10,4.515,'02820110'
5,0,0,10,0.30,'02820130'
5,0,0,10,3.950,'02820120'
5,0,0,10,5.220,'02820120'
5,0,0,10,2.57,'02820120'
6,0,0,90,1,'02810100'
5,0,0,10,0.70,'02820110'
180,0,0,30,1,'02830210'
191,0.72,1.02,85,1,'02830080'
190,0,0,30,1,'0283024102830300'
179,0.923,0.876,85,1,'02830570'
166,0,0,10,0.300,'02770100'
166,0,0,10,0.250,'02770100'
166,0,0,10,0.100,'02770100'
165,0,0,30,1,'02770020'
202,0.503,0.972,30,1,'02780090'
204,0.6,1.2,30,1,'02780020'
207,0.25,1.8,30,1,'02780150'
95,0,0,60,1,'02850450'
96,0,0,10,2.050,'02850480'
97,0,0,60,1,'02850040'
303,0.669,0.637,15,9.499,'02170010'
303,0.411,0.389,15,0.160,'02170010'
24,0,0,30,1,'0271173002720200'
22,0,0,30,1,'0271128002720200'
23,0,0,30,1,'0271128002720200'
21,0,0,30,1,'0271137002720200'
24,0,0,30,1,'0271176002720200'
24,0,0,30,1,'0271172002720200'
25,0,0,30,1,'0271161002720200'
24,0,0,30,1,'0271178002720200'
17,0,0,85,1,'02710450'
16,0,0,30,1,'02710140'
288,0,0,10,0.2,'02760220'
288,0,0,10,0.65,'02760220'
301,0,0,90,1,'02750310'
291,0,0,90,1,'02740040'
288,0,0,10,3.6,'02760220'
288,0,0,10,7.050,'02760220'
288,0,0,10,0.9,'02760220'
288,0,0,10,0.270,'02760220'
288,0,0,10,0.1,'02760220'
288,0,0,10,6.9,'02760220'
300,0,0,30,1,'02740160'
288,0,0,10,0.33,'02760220'
6,0,0,90,1,'02810100'
10,0,0,30,1,'02821240'
5,0,0,10,2.800,'02820120'
5,0,0,10,2.140,'02820120'
